"","experiment","condition","random_id","exp_phase","trial_order","meaning","noun","case","marker","question","responses","whichPressed","isKa"
"11651","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",3,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11652","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",4,"truck","clidam","singular","is_null",NA,NA,"is_null",0
"11653","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",5,"tractor","flugat","plural","ka",NA,NA,"is_null",0
"11654","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",6,"pig","geed","plural","is_null",NA,NA,"ka",1
"11655","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",7,"truck","clidam","plural","ka",NA,NA,"ka",1
"11656","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",8,"truck","clidam","plural","ka",NA,NA,"is_null",0
"11657","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",9,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11658","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",10,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11659","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",11,"cow","spad","plural","ka",NA,NA,"ka",1
"11660","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",12,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"11661","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",13,"truck","clidam","singular","is_null",NA,NA,"is_null",0
"11662","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",14,"tractor","flugat","singular","is_null",NA,NA,"is_null",0
"11663","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",15,"sheep","daffin","plural","ka",NA,NA,"is_null",0
"11664","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",16,"cow","spad","plural","ka",NA,NA,"ka",1
"11665","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",17,"pig","geed","plural","ka",NA,NA,"is_null",0
"11666","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",18,"wheelbarrow","mawg","singular","is_null",NA,NA,"is_null",0
"11667","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",19,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"11668","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",20,"cow","spad","plural","ka",NA,NA,"ka",1
"11669","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",21,"pig","geed","plural","ka",NA,NA,"ka",1
"11670","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",22,"truck","clidam","plural","ka",NA,NA,"ka",1
"11671","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",23,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11672","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",24,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11673","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",25,"tractor","flugat","plural","ka",NA,NA,"ka",1
"11674","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",26,"truck","clidam","plural","ka",NA,NA,"ka",1
"11675","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",27,"sheep","daffin","singular","is_null",NA,NA,"is_null",0
"11676","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",28,"sheep","daffin","plural","ka",NA,NA,"ka",1
"11677","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",29,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11678","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",30,"tractor","flugat","singular","is_null",NA,NA,"is_null",0
"11679","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",31,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"11680","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",32,"wheelbarrow","mawg","singular","is_null",NA,NA,"is_null",0
"11681","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",33,"cow","spad","singular","is_null",NA,NA,"is_null",0
"11682","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",34,"tractor","flugat","plural","ka",NA,NA,"ka",1
"11683","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",35,"pig","geed","singular","is_null",NA,NA,"is_null",0
"11684","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",36,"truck","clidam","plural","is_null",NA,NA,"is_null",0
"11685","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",37,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11686","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",38,"cow","spad","singular","is_null",NA,NA,"is_null",0
"11687","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",39,"cow","spad","plural","ka",NA,NA,"ka",1
"11688","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",40,"wheelbarrow","mawg","singular","is_null",NA,NA,"is_null",0
"11689","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",41,"cow","spad","plural","ka",NA,NA,"ka",1
"11690","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",42,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"11691","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",43,"tractor","flugat","plural","ka",NA,NA,"ka",1
"11692","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",44,"cow","spad","plural","ka",NA,NA,"ka",1
"11693","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",45,"truck","clidam","plural","ka",NA,NA,"ka",1
"11694","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",46,"cow","spad","singular","is_null",NA,NA,"is_null",0
"11695","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",47,"sheep","daffin","plural","ka",NA,NA,"ka",1
"11696","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",48,"pig","geed","singular","is_null",NA,NA,"is_null",0
"11697","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",49,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"11698","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",50,"sheep","daffin","plural","ka",NA,NA,"ka",1
"11699","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",51,"tractor","flugat","plural","ka",NA,NA,"ka",1
"11700","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",52,"truck","clidam","singular","is_null",NA,NA,"is_null",0
"11701","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",53,"tractor","flugat","singular","is_null",NA,NA,"is_null",0
"11702","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",54,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11703","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",55,"pig","geed","plural","ka",NA,NA,"is_null",0
"11704","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",56,"sheep","daffin","singular","is_null",NA,NA,"is_null",0
"11705","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",57,"pig","geed","plural","ka",NA,NA,"ka",1
"11706","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",58,"pig","geed","singular","is_null",NA,NA,"is_null",0
"11707","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",59,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"11708","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",60,"sheep","daffin","plural","ka",NA,NA,"ka",1
"11709","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",61,"pig","geed","plural","ka",NA,NA,"ka",1
"11710","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",62,"sheep","daffin","singular","is_null",NA,NA,"is_null",0
"11711","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",63,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"11712","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",64,"truck","clidam","plural","ka",NA,NA,"ka",1
"11713","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",65,"truck","clidam","plural","is_null",NA,NA,"is_null",0
"11714","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",66,"tractor","flugat","plural","ka",NA,NA,"ka",1
"11715","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",67,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"11716","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",68,"pig","geed","plural","ka",NA,NA,"ka",1
"11717","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",69,"truck","clidam","plural","is_null",NA,NA,"is_null",0
"11718","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",70,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"11719","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",71,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11720","Experiment 2","Optional Frequent","h2tol0eayuey","exposure",72,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11721","Experiment 2","Optional Frequent","h2tol0eayuey","production",73,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"11722","Experiment 2","Optional Frequent","h2tol0eayuey","production",74,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"11723","Experiment 2","Optional Frequent","h2tol0eayuey","production",75,"pig","geed","plural","is_null",NA,NA,"ka",1
"11724","Experiment 2","Optional Frequent","h2tol0eayuey","production",76,"pig","geed","plural","is_null",NA,NA,"ka",1
"11725","Experiment 2","Optional Frequent","h2tol0eayuey","production",77,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11726","Experiment 2","Optional Frequent","h2tol0eayuey","production",78,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11727","Experiment 2","Optional Frequent","h2tol0eayuey","production",79,"sheep","daffin","plural","is_null",NA,NA,"ka",1
"11728","Experiment 2","Optional Frequent","h2tol0eayuey","production",80,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11729","Experiment 2","Optional Frequent","h2tol0eayuey","production",81,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11730","Experiment 2","Optional Frequent","h2tol0eayuey","production",82,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11731","Experiment 2","Optional Frequent","h2tol0eayuey","production",83,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11732","Experiment 2","Optional Frequent","h2tol0eayuey","production",84,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11733","Experiment 2","Optional Frequent","h2tol0eayuey","production",85,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"11734","Experiment 2","Optional Frequent","h2tol0eayuey","production",86,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11735","Experiment 2","Optional Frequent","h2tol0eayuey","production",87,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11736","Experiment 2","Optional Frequent","h2tol0eayuey","production",88,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11737","Experiment 2","Optional Frequent","h2tol0eayuey","production",89,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11738","Experiment 2","Optional Frequent","h2tol0eayuey","production",90,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11739","Experiment 2","Optional Frequent","h2tol0eayuey","production",91,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11740","Experiment 2","Optional Frequent","h2tol0eayuey","production",92,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11741","Experiment 2","Optional Frequent","h2tol0eayuey","production",93,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11742","Experiment 2","Optional Frequent","h2tol0eayuey","production",94,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11743","Experiment 2","Optional Frequent","h2tol0eayuey","production",95,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11744","Experiment 2","Optional Frequent","h2tol0eayuey","production",96,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11745","Experiment 2","Optional Frequent","h2tol0eayuey","production",97,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11746","Experiment 2","Optional Frequent","h2tol0eayuey","production",98,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11747","Experiment 2","Optional Frequent","h2tol0eayuey","production",99,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11748","Experiment 2","Optional Frequent","h2tol0eayuey","production",100,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11749","Experiment 2","Optional Frequent","h2tol0eayuey","production",101,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11750","Experiment 2","Optional Frequent","h2tol0eayuey","production",102,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11751","Experiment 2","Optional Frequent","h2tol0eayuey","production",103,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11752","Experiment 2","Optional Frequent","h2tol0eayuey","production",104,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11753","Experiment 2","Optional Frequent","h2tol0eayuey","production",105,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11754","Experiment 2","Optional Frequent","h2tol0eayuey","production",106,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11755","Experiment 2","Optional Frequent","h2tol0eayuey","production",107,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11756","Experiment 2","Optional Frequent","h2tol0eayuey","production",108,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11757","Experiment 2","Optional Frequent","h2tol0eayuey","production",109,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11758","Experiment 2","Optional Frequent","h2tol0eayuey","production",110,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11759","Experiment 2","Optional Frequent","h2tol0eayuey","production",111,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11760","Experiment 2","Optional Frequent","h2tol0eayuey","production",112,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11761","Experiment 2","Optional Frequent","h2tol0eayuey","production",113,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11762","Experiment 2","Optional Frequent","h2tol0eayuey","production",114,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11763","Experiment 2","Optional Frequent","h2tol0eayuey","production",115,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11764","Experiment 2","Optional Frequent","h2tol0eayuey","production",116,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11765","Experiment 2","Optional Frequent","h2tol0eayuey","production",117,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11766","Experiment 2","Optional Frequent","h2tol0eayuey","production",118,"truck","clidam","plural","is_null",NA,NA,"ka",1
"11767","Experiment 2","Optional Frequent","h2tol0eayuey","production",119,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11768","Experiment 2","Optional Frequent","h2tol0eayuey","production",120,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11769","Experiment 2","Optional Frequent","h2tol0eayuey","production",121,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"11770","Experiment 2","Optional Frequent","h2tol0eayuey","production",122,"cow","spad","plural","is_null",NA,NA,"is_null",0
"11771","Experiment 2","Optional Frequent","h2tol0eayuey","production",123,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11772","Experiment 2","Optional Frequent","h2tol0eayuey","production",124,"sheep","daffin","plural","is_null",NA,NA,"is_null",0
"11773","Experiment 2","Optional Frequent","h2tol0eayuey","production",125,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11774","Experiment 2","Optional Frequent","h2tol0eayuey","production",126,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"11775","Experiment 2","Optional Frequent","h2tol0eayuey","questionnaire",127,NA,NA,NA,"is_null",1,"{""Q0"":""The sentences that us a ka in a put with the motor cars""}",NA,NA
"11776","Experiment 2","Optional Frequent","h2tol0eayuey","questionnaire",128,NA,NA,NA,"is_null",2,"{""Q0"":""No I didn’t ""}",NA,NA
"11777","Experiment 2","Optional Frequent","krsawyydeuog","exposure",1,"tractor","daffin","singular","is_null",NA,NA,"is_null",0
"11778","Experiment 2","Optional Frequent","krsawyydeuog","exposure",2,"pig","geed","plural","ka",NA,NA,"ka",1
"11779","Experiment 2","Optional Frequent","krsawyydeuog","exposure",3,"pig","geed","plural","ka",NA,NA,"ka",1
"11780","Experiment 2","Optional Frequent","krsawyydeuog","exposure",4,"truck","clidam","plural","ka",NA,NA,"ka",1
"11781","Experiment 2","Optional Frequent","krsawyydeuog","exposure",5,"wheelbarrow","spad","plural","ka",NA,NA,"ka",1
"11782","Experiment 2","Optional Frequent","krsawyydeuog","exposure",6,"sheep","mawg","plural","ka",NA,NA,"ka",1
"11783","Experiment 2","Optional Frequent","krsawyydeuog","exposure",7,"tractor","daffin","plural","is_null",NA,NA,"is_null",0
"11784","Experiment 2","Optional Frequent","krsawyydeuog","exposure",8,"tractor","daffin","plural","ka",NA,NA,"ka",1
"11785","Experiment 2","Optional Frequent","krsawyydeuog","exposure",9,"pig","geed","plural","ka",NA,NA,"ka",1
"11786","Experiment 2","Optional Frequent","krsawyydeuog","exposure",10,"pig","geed","plural","is_null",NA,NA,"is_null",0
"11787","Experiment 2","Optional Frequent","krsawyydeuog","exposure",11,"cow","flugat","plural","is_null",NA,NA,"is_null",0
"11788","Experiment 2","Optional Frequent","krsawyydeuog","exposure",12,"sheep","mawg","plural","ka",NA,NA,"ka",1
"11789","Experiment 2","Optional Frequent","krsawyydeuog","exposure",13,"truck","clidam","plural","ka",NA,NA,"ka",1
"11790","Experiment 2","Optional Frequent","krsawyydeuog","exposure",14,"pig","geed","singular","is_null",NA,NA,"is_null",0
